222.243.193.195|222.243.193.195|3740516803|3740516803|亚洲|中国|湖南|永州|新田|电信|431128|China|CN|112.22103|25.9095
222.243.193.196|222.243.193.210|3740516804|3740516818|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.193.211|222.243.193.211|3740516819|3740516819|亚洲|中国|湖南|永州|新田|电信|431128|China|CN|112.22103|25.9095
222.243.193.212|222.243.193.212|3740516820|3740516820|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.193.213|222.243.193.213|3740516821|3740516821|亚洲|中国|湖南|永州|新田|电信|431128|China|CN|112.22103|25.9095
222.243.193.214|222.243.193.233|3740516822|3740516841|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.193.234|222.243.193.234|3740516842|3740516842|亚洲|中国|湖南|永州|新田|电信|431128|China|CN|112.22103|25.9095
222.243.193.235|222.243.193.235|3740516843|3740516843|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.193.236|222.243.193.237|3740516844|3740516845|亚洲|中国|湖南|永州|新田|电信|431128|China|CN|112.22103|25.9095
222.243.193.238|222.243.193.245|3740516846|3740516853|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.193.246|222.243.193.246|3740516854|3740516854|亚洲|中国|湖南|永州|新田|电信|431128|China|CN|112.22103|25.9095
222.243.193.247|222.243.193.253|3740516855|3740516861|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.193.254|222.243.193.254|3740516862|3740516862|亚洲|中国|湖南|永州|新田|电信|431128|China|CN|112.22103|25.9095
222.243.193.255|222.243.194.5|3740516863|3740516869|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.194.6|222.243.194.6|3740516870|3740516870|亚洲|中国|湖南|永州|江华|电信|431129|China|CN|111.58847|25.1845
222.243.194.7|222.243.194.17|3740516871|3740516881|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.194.18|222.243.194.22|3740516882|3740516886|亚洲|中国|湖南|永州|江华|电信|431129|China|CN|111.58847|25.1845
222.243.194.23|222.243.194.26|3740516887|3740516890|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.194.27|222.243.194.27|3740516891|3740516891|亚洲|中国|湖南|永州|江华|电信|431129|China|CN|111.58847|25.1845
222.243.194.28|222.243.194.28|3740516892|3740516892|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.194.29|222.243.194.29|3740516893|3740516893|亚洲|中国|湖南|永州|江华|电信|431129|China|CN|111.58847|25.1845
222.243.194.30|222.243.194.33|3740516894|3740516897|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.194.34|222.243.194.35|3740516898|3740516899|亚洲|中国|湖南|永州|江华|电信|431129|China|CN|111.58847|25.1845
222.243.194.36|222.243.194.42|3740516900|3740516906|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.194.43|222.243.194.43|3740516907|3740516907|亚洲|中国|湖南|永州|江华|电信|431129|China|CN|111.58847|25.1845
222.243.194.44|222.243.194.44|3740516908|3740516908|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.194.45|222.243.194.45|3740516909|3740516909|亚洲|中国|湖南|永州|江华|电信|431129|China|CN|111.58847|25.1845
222.243.194.46|222.243.194.49|3740516910|3740516913|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.194.50|222.243.194.50|3740516914|3740516914|亚洲|中国|湖南|永州|江华|电信|431129|China|CN|111.58847|25.1845
222.243.194.51|222.243.194.51|3740516915|3740516915|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.194.52|222.243.194.54|3740516916|3740516918|亚洲|中国|湖南|永州|江华|电信|431129|China|CN|111.58847|25.1845
222.243.194.55|222.243.194.57|3740516919|3740516921|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.194.58|222.243.194.58|3740516922|3740516922|亚洲|中国|湖南|永州|江华|电信|431129|China|CN|111.58847|25.1845
222.243.194.59|222.243.194.90|3740516923|3740516954|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.194.91|222.243.194.91|3740516955|3740516955|亚洲|中国|湖南|永州|江华|电信|431129|China|CN|111.58847|25.1845
222.243.194.92|222.243.194.121|3740516956|3740516985|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.194.122|222.243.194.122|3740516986|3740516986|亚洲|中国|湖南|永州|江华|电信|431129|China|CN|111.58847|25.1845
222.243.194.123|222.243.195.60|3740516987|3740517180|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.195.61|222.243.195.61|3740517181|3740517181|亚洲|中国|湖南|永州|道县|电信|431124|China|CN|111.60195|25.52766
222.243.195.62|222.243.195.173|3740517182|3740517293|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.195.174|222.243.195.174|3740517294|3740517294|亚洲|中国|湖南|永州|道县|电信|431124|China|CN|111.60195|25.52766
222.243.195.175|222.243.195.197|3740517295|3740517317|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.195.198|222.243.195.198|3740517318|3740517318|亚洲|中国|湖南|永州|道县|电信|431124|China|CN|111.60195|25.52766
222.243.195.199|222.243.196.163|3740517319|3740517539|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.196.164|222.243.196.164|3740517540|3740517540|亚洲|中国|湖南|永州|道县|电信|431124|China|CN|111.60195|25.52766
222.243.196.165|222.243.196.227|3740517541|3740517603|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.196.228|222.243.196.228|3740517604|3740517604|亚洲|中国|湖南|永州|道县|电信|431124|China|CN|111.60195|25.52766
222.243.196.229|222.243.196.255|3740517605|3740517631|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.197.0|222.243.197.255|3740517632|3740517887|亚洲|中国|湖南|永州|蓝山|电信|431127|China|CN|112.19363|25.36794
222.243.198.0|222.243.198.89|3740517888|3740517977|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.198.90|222.243.198.92|3740517978|3740517980|亚洲|中国|湖南|永州|冷水滩|电信|431103|China|CN|111.59214|26.46107
222.243.198.93|222.243.198.101|3740517981|3740517989|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.198.102|222.243.198.102|3740517990|3740517990|亚洲|中国|湖南|永州|冷水滩|电信|431103|China|CN|111.59214|26.46107
222.243.198.103|222.243.198.116|3740517991|3740518004|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.198.117|222.243.198.118|3740518005|3740518006|亚洲|中国|湖南|永州|冷水滩|电信|431103|China|CN|111.59214|26.46107
222.243.198.119|222.243.198.209|3740518007|3740518097|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.198.210|222.243.198.211|3740518098|3740518099|亚洲|中国|湖南|永州|冷水滩|电信|431103|China|CN|111.59214|26.46107
222.243.198.212|222.243.198.225|3740518100|3740518113|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.198.226|222.243.198.226|3740518114|3740518114|亚洲|中国|湖南|永州|冷水滩|电信|431103|China|CN|111.59214|26.46107
222.243.198.227|222.243.199.45|3740518115|3740518189|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.199.46|222.243.199.46|3740518190|3740518190|亚洲|中国|湖南|永州|冷水滩|电信|431103|China|CN|111.59214|26.46107
222.243.199.47|222.243.199.50|3740518191|3740518194|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.199.51|222.243.199.51|3740518195|3740518195|亚洲|中国|湖南|永州|冷水滩|电信|431103|China|CN|111.59214|26.46107
222.243.199.52|222.243.199.65|3740518196|3740518209|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.199.66|222.243.199.67|3740518210|3740518211|亚洲|中国|湖南|永州|冷水滩|电信|431103|China|CN|111.59214|26.46107
222.243.199.68|222.243.199.145|3740518212|3740518289|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.199.146|222.243.199.148|3740518290|3740518292|亚洲|中国|湖南|永州|冷水滩|电信|431103|China|CN|111.59214|26.46107
222.243.199.149|222.243.200.1|3740518293|3740518401|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.2|222.243.200.2|3740518402|3740518402|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.3|222.243.200.3|3740518403|3740518403|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.4|222.243.200.4|3740518404|3740518404|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.5|222.243.200.12|3740518405|3740518412|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.13|222.243.200.13|3740518413|3740518413|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.14|222.243.200.18|3740518414|3740518418|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.19|222.243.200.19|3740518419|3740518419|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.20|222.243.200.21|3740518420|3740518421|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.22|222.243.200.22|3740518422|3740518422|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.23|222.243.200.25|3740518423|3740518425|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.26|222.243.200.36|3740518426|3740518436|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.37|222.243.200.37|3740518437|3740518437|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.38|222.243.200.38|3740518438|3740518438|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.39|222.243.200.49|3740518439|3740518449|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.50|222.243.200.50|3740518450|3740518450|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.51|222.243.200.51|3740518451|3740518451|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.52|222.243.200.54|3740518452|3740518454|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.55|222.243.200.61|3740518455|3740518461|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.62|222.243.200.62|3740518462|3740518462|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.63|222.243.200.76|3740518463|3740518476|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.77|222.243.200.77|3740518477|3740518477|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.78|222.243.200.99|3740518478|3740518499|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.100|222.243.200.100|3740518500|3740518500|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.101|222.243.200.113|3740518501|3740518513|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.114|222.243.200.114|3740518514|3740518514|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.115|222.243.200.116|3740518515|3740518516|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.117|222.243.200.117|3740518517|3740518517|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.118|222.243.200.121|3740518518|3740518521|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.122|222.243.200.122|3740518522|3740518522|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.123|222.243.200.138|3740518523|3740518538|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.139|222.243.200.139|3740518539|3740518539|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.140|222.243.200.149|3740518540|3740518549|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.150|222.243.200.150|3740518550|3740518550|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.151|222.243.200.155|3740518551|3740518555|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.156|222.243.200.156|3740518556|3740518556|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.157|222.243.200.162|3740518557|3740518562|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.163|222.243.200.163|3740518563|3740518563|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.164|222.243.200.202|3740518564|3740518602|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.203|222.243.200.203|3740518603|3740518603|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.204|222.243.200.204|3740518604|3740518604|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.205|222.243.200.205|3740518605|3740518605|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.206|222.243.200.211|3740518606|3740518611|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.200.212|222.243.200.213|3740518612|3740518613|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.200.214|222.243.201.19|3740518614|3740518675|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.201.20|222.243.201.20|3740518676|3740518676|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.201.21|222.243.201.41|3740518677|3740518697|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.201.42|222.243.201.45|3740518698|3740518701|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.201.46|222.243.201.60|3740518702|3740518716|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.201.61|222.243.201.61|3740518717|3740518717|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.201.62|222.243.201.65|3740518718|3740518721|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.201.66|222.243.201.66|3740518722|3740518722|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.201.67|222.243.201.68|3740518723|3740518724|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.201.69|222.243.201.70|3740518725|3740518726|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.201.71|222.243.201.97|3740518727|3740518753|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.201.98|222.243.201.98|3740518754|3740518754|亚洲|中国|湖南|永州|祁阳|电信|431121|China|CN|111.84011|26.58009
222.243.201.99|222.243.202.149|3740518755|3740519061|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.202.150|222.243.202.150|3740519062|3740519062|亚洲|中国|湖南|永州|宁远|电信|431126|China|CN|111.94625|25.56913
222.243.202.151|222.243.204.139|3740519063|3740519563|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.204.140|222.243.204.140|3740519564|3740519564|亚洲|中国|湖南|永州|宁远|电信|431126|China|CN|111.94625|25.56913
222.243.204.141|222.243.204.153|3740519565|3740519577|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.204.154|222.243.204.154|3740519578|3740519578|亚洲|中国|湖南|永州|宁远|电信|431126|China|CN|111.94625|25.56913
222.243.204.155|222.243.204.172|3740519579|3740519596|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.204.173|222.243.204.174|3740519597|3740519598|亚洲|中国|湖南|永州|宁远|电信|431126|China|CN|111.94625|25.56913
222.243.204.175|222.243.204.180|3740519599|3740519604|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.204.181|222.243.204.182|3740519605|3740519606|亚洲|中国|湖南|永州|宁远|电信|431126|China|CN|111.94625|25.56913
222.243.204.183|222.243.205.34|3740519607|3740519714|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.205.35|222.243.205.35|3740519715|3740519715|亚洲|中国|湖南|永州|蓝山|电信|431127|China|CN|112.19363|25.36794
222.243.205.36|222.243.205.57|3740519716|3740519737|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.205.58|222.243.205.58|3740519738|3740519738|亚洲|中国|湖南|永州|蓝山|电信|431127|China|CN|112.19363|25.36794
222.243.205.59|222.243.205.59|3740519739|3740519739|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.205.60|222.243.205.62|3740519740|3740519742|亚洲|中国|湖南|永州|蓝山|电信|431127|China|CN|112.19363|25.36794
222.243.205.63|222.243.205.137|3740519743|3740519817|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.205.138|222.243.205.138|3740519818|3740519818|亚洲|中国|湖南|永州|蓝山|电信|431127|China|CN|112.19363|25.36794
222.243.205.139|222.243.206.133|3740519819|3740520069|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.206.134|222.243.206.134|3740520070|3740520070|亚洲|中国|湖南|永州|道县|电信|431124|China|CN|111.60195|25.52766
222.243.206.135|222.243.206.203|3740520071|3740520139|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.206.204|222.243.206.204|3740520140|3740520140|亚洲|中国|湖南|永州|东安|电信|431122|China|CN|111.3164|26.39202
222.243.206.205|222.243.210.177|3740520141|3740521137|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.210.178|222.243.210.178|3740521138|3740521138|亚洲|中国|湖南|永州|冷水滩|电信|431103|China|CN|111.59214|26.46107
222.243.210.179|222.243.232.171|3740521139|3740526763|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.232.172|222.243.232.172|3740526764|3740526764|亚洲|中国|湖南|永州|东安|电信|431122|China|CN|111.3164|26.39202
222.243.232.173|222.243.243.3|3740526765|3740529411|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.243.4|222.243.243.4|3740529412|3740529412|亚洲|中国|湖南|永州|宁远|电信|431126|China|CN|111.94625|25.56913
222.243.243.5|222.243.252.107|3740529413|3740531819|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.243.252.108|222.243.252.108|3740531820|3740531820|亚洲|中国|湖南|永州|宁远|电信|431126|China|CN|111.94625|25.56913
222.243.252.109|222.243.255.255|3740531821|3740532735|亚洲|中国|湖南|永州||电信|431100|China|CN|111.608019|26.434516
222.244.0.0|222.244.64.255|3740532736|3740549375|亚洲|中国|湖南|长沙||电信|430100|China|CN|112.982279|28.19409
222.244.65.0|222.244.67.255|3740549376|3740550143|亚洲|中国|湖南|长沙|雨花|电信|430111|China|CN|113.03567|28.13541
222.244.68.0|222.244.173.255|3740550144|3740577279|亚洲|中国|湖南|长沙||电信|430100|China|CN|112.982279|28.19409
222.244.174.0|222.244.174.255|3740577280|3740577535|亚洲|中国|湖南|长沙|雨花|电信|430111|China|CN|113.03567|28.13541
222.244.175.0|222.244.255.255|3740577536|3740598271|亚洲|中国|湖南|长沙||电信|430100|China|CN|112.982279|28.19409
222.245.0.0|222.245.63.255|3740598272|3740614655|亚洲|中国|湖南|株洲||电信|430200|China|CN|113.151737|27.835806
222.245.64.0|222.245.80.76|3740614656|3740618828|亚洲|中国|湖南|邵阳||电信|430500|China|CN|111.46923|27.237842
222.245.80.77|222.245.80.77|3740618829|3740618829|亚洲|中国|湖南|邵阳|邵阳|电信|430523|China|CN|111.27459|26.99143
222.245.80.78|222.245.84.221|3740618830|3740619997|亚洲|中国|湖南|邵阳||电信|430500|China|CN|111.46923|27.237842
222.245.84.222|222.245.84.222|3740619998|3740619998|亚洲|中国|湖南|邵阳|邵阳|电信|430523|China|CN|111.27459|26.99143
222.245.84.223|222.245.98.48|3740619999|3740623408|亚洲|中国|湖南|邵阳||电信|430500|China|CN|111.46923|27.237842
222.245.98.49|222.245.98.49|3740623409|3740623409|亚洲|中国|湖南|邵阳|洞口|电信|430525|China|CN|110.57388|27.05462
222.245.98.50|222.245.107.12|3740623410|3740625676|亚洲|中国|湖南|邵阳||电信|430500|China|CN|111.46923|27.237842
222.245.107.13|222.245.107.13|3740625677|3740625677|亚洲|中国|湖南|邵阳|新宁|电信|430528|China|CN|110.85131|26.42936
222.245.107.14|222.245.108.231|3740625678|3740626151|亚洲|中国|湖南|邵阳||电信|430500|China|CN|111.46923|27.237842
222.245.108.232|222.245.108.232|3740626152|3740626152|亚洲|中国|湖南|邵阳|新宁|电信|430528|China|CN|110.85131|26.42936
222.245.108.233|222.245.112.120|3740626153|3740627064|亚洲|中国|湖南|邵阳||电信|430500|China|CN|111.46923|27.237842
222.245.112.121|222.245.112.121|3740627065|3740627065|亚洲|中国|湖南|邵阳|新宁|电信|430528|China|CN|110.85131|26.42936
222.245.112.122|222.245.112.219|3740627066|3740627163|亚洲|中国|湖南|邵阳||电信|430500|China|CN|111.46923|27.237842
222.245.112.220|222.245.112.220|3740627164|3740627164|亚洲|中国|湖南|邵阳|绥宁|电信|430527|China|CN|110.15576|26.58636
222.245.112.221|222.245.114.183|3740627165|3740627639|亚洲|中国|湖南|邵阳||电信|430500|China|CN|111.46923|27.237842
222.245.114.184|222.245.114.184|3740627640|3740627640|亚洲|中国|湖南|邵阳|绥宁|电信|430527|China|CN|110.15576|26.58636
222.245.114.185|222.245.114.211|3740627641|3740627667|亚洲|中国|湖南|邵阳||电信|430500|China|CN|111.46923|27.237842
222.245.114.212|222.245.114.212|3740627668|3740627668|亚洲|中国|湖南|邵阳|绥宁|电信|430527|China|CN|110.15576|26.58636
222.245.114.213|222.245.115.67|3740627669|3740627779|亚洲|中国|湖南|邵阳||电信|430500|China|CN|111.46923|27.237842
222.245.115.68|222.245.115.68|3740627780|3740627780|亚洲|中国|湖南|邵阳|新宁|电信|430528|China|CN|110.85131|26.42936
222.245.115.69|222.245.118.99|3740627781|3740628579|亚洲|中国|湖南|邵阳||电信|430500|China|CN|111.46923|27.237842
222.245.118.100|222.245.118.100|3740628580|3740628580|亚洲|中国|湖南|邵阳|邵阳|电信|430523|China|CN|111.27459|26.99143
222.245.118.101|222.245.127.255|3740628581|3740631039|亚洲|中国|湖南|邵阳||电信|430500|China|CN|111.46923|27.237842
222.245.128.0|222.245.129.243|3740631040|3740631539|亚洲|中国|湖南|张家界||电信|430800|China|CN|110.479921|29.127401
222.245.129.244|222.245.129.244|3740631540|3740631540|亚洲|中国|湖南|张家界|慈利|电信|430821|China|CN|111.13946|29.42989
222.245.129.245|222.245.129.249|3740631541|3740631545|亚洲|中国|湖南|张家界||电信|430800|China|CN|110.479921|29.127401
222.245.129.250|222.245.129.250|3740631546|3740631546|亚洲|中国|湖南|张家界|慈利|电信|430821|China|CN|111.13946|29.42989
222.245.129.251|222.245.191.255|3740631547|3740647423|亚洲|中国|湖南|张家界||电信|430800|China|CN|110.479921|29.127401
222.245.192.0|222.245.255.255|3740647424|3740663807|亚洲|中国|湖南|怀化|通道|电信|431230|China|CN|109.78515|26.1571
222.246.0.0|222.246.127.255|3740663808|3740696575|亚洲|中国|湖南|常德||电信|430700|China|CN|111.691347|29.040225
222.246.128.0|222.246.128.255|3740696576|3740696831|亚洲|中国|湖南|长沙||电信|430100|China|CN|112.982279|28.19409
222.246.129.0|222.246.129.255|3740696832|3740697087|亚洲|中国|湖南|长沙|长沙|电信|430121|China|CN|113.08071|28.24595
222.246.130.0|222.246.134.255|3740697088|3740698367|亚洲|中国|湖南|长沙|浏阳|电信|430181|China|CN|113.64312|28.16375
222.246.135.0|222.246.135.255|3740698368|3740698623|亚洲|中国|湖南|长沙|长沙|电信|430121|China|CN|113.08071|28.24595
222.246.136.0|222.246.137.255|3740698624|3740699135|亚洲|中国|湖南|长沙|浏阳|电信|430181|China|CN|113.64312|28.16375
222.246.138.0|222.246.138.255|3740699136|3740699391|亚洲|中国|湖南|||电信|430000|China|CN|112.982279|28.19409
222.246.139.0|222.246.139.255|3740699392|3740699647|亚洲|中国|湖南|长沙||电信|430100|China|CN|112.982279|28.19409
222.246.140.0|222.246.140.255|3740699648|3740699903|亚洲|中国|湖南|||电信|430000|China|CN|112.982279|28.19409
222.246.141.0|222.246.141.255|3740699904|3740700159|亚洲|中国|湖南|长沙||电信|430100|China|CN|112.982279|28.19409
222.246.142.0|222.246.189.255|3740700160|3740712447|亚洲|中国|湖南|||电信|430000|China|CN|112.982279|28.19409
222.246.190.0|222.246.190.255|3740712448|3740712703|亚洲|中国|湖南|长沙||电信|430100|China|CN|112.982279|28.19409
222.246.191.0|222.246.191.255|3740712704|3740712959|亚洲|中国|湖南|长沙|雨花|电信|430111|China|CN|113.03567|28.13541
222.246.192.0|222.246.255.255|3740712960|3740729343|亚洲|中国|湖南|郴州||电信|431000|China|CN|113.032067|25.793589
222.247.0.0|222.247.52.121|3740729344|3740742777|亚洲|中国|湖南|长沙||电信|430100|China|CN|112.982279|28.19409
222.247.52.122|222.247.52.122|3740742778|3740742778|亚洲|中国|湖南|长沙|岳麓|电信|430104|China|CN|112.93133|28.2351
222.247.52.123|222.247.167.13|3740742779|3740772109|亚洲|中国|湖南|长沙||电信|430100|China|CN|112.982279|28.19409
222.247.167.14|222.247.167.14|3740772110|3740772110|亚洲|中国|湖南|长沙|宁乡|电信|430124|China|CN|112.55749|28.25358
222.247.167.15|222.247.250.255|3740772111|3740793599|亚洲|中国|湖南|长沙||电信|430100|China|CN|112.982279|28.19409
222.247.251.0|222.247.251.255|3740793600|3740793855|亚洲|中国|湖南|长沙|雨花|电信|430111|China|CN|113.03567|28.13541
222.247.252.0|222.247.255.255|3740793856|3740794879|亚洲|中国|湖南|长沙||电信|430100|China|CN|112.982279|28.19409
222.248.0.0|222.248.3.255|3740794880|3740795903|亚洲|中国|广东|深圳|罗湖|天威视讯|440303|China|CN|114.13116|22.54836
222.248.4.0|222.248.20.255|3740795904|3740800255|亚洲|中国|广东|深圳|福田|天威视讯|440304|China|CN|114.05571|22.52245
222.248.21.0|222.248.32.255|3740800256|3740803327|亚洲|中国|广东|深圳||天威视讯|440300|China|CN|114.085947|22.547
222.248.33.0|222.248.50.255|3740803328|3740807935|亚洲|中国|广东|深圳|福田|天威视讯|440304|China|CN|114.05571|22.52245
222.248.51.0|222.248.55.255|3740807936|3740809215|亚洲|中国|广东|深圳||天威视讯|440300|China|CN|114.085947|22.547
222.248.56.0|222.248.56.255|3740809216|3740809471|亚洲|中国|广东|深圳|福田|天威视讯|440304|China|CN|114.05571|22.52245
222.248.57.0|222.248.65.255|3740809472|3740811775|亚洲|中国|广东|深圳||天威视讯|440300|China|CN|114.085947|22.547
